"sample","position","aragonite_thickness_um","calcite_thickness_um","date","session"
"33_6",2,205.689,821.713,"26.04.2019","o3"
"33_6",2,198.206,779.472,"26.04.2019","o3"
"33_6",2,190.107,795.96,"26.04.2019","o3"
"33_6",2,187.576,831.65,"26.04.2019","o3"
"33_6",2,199.261,870.948,"26.04.2019","o3"
"33_6",2,211.699,974.246,"26.04.2019","o3"
"33_6",2,197.125,1159.845,"26.04.2019","o3"
"33_7",2,144.764,1135.733,"26.04.2019","o3"
"33_7",2,119.845,1224.017,"26.04.2019","o3"
"33_7",2,125.934,1267.518,"26.04.2019","o3"
"33_7",2,119.055,1260.018,"26.04.2019","o3"
"33_7",2,132.247,1273.454,"26.04.2019","o3"
"33_7",2,136.085,1258.784,"26.04.2019","o3"
"33_7",2,132.367,1204.396,"26.04.2019","o3"
"33_7",2,145.781,1167.459,"26.04.2019","o3"
"33_7",2,156.207,1086.885,"26.04.2019","o3"
"33_7",2,142.278,1032.716,"26.04.2019","o3"
"33_8",2,249.375,782.047,"26.04.2019","o3"
"33_8",2,174.966,928.29,"26.04.2019","o3"
"33_8",2,135.815,1045.488,"26.04.2019","o3"
"33_8",2,116.644,1078.958,"26.04.2019","o3"
"33_8",2,95.53,1149.602,"26.04.2019","o3"
"33_8",2,83.79,1117.996,"26.04.2019","o3"
"33_8",2,73.41,1184.426,"26.04.2019","o3"
"33_8",2,70.611,1248.176,"26.04.2019","o3"
"33_8",2,64.487,1117.156,"26.04.2019","o3"
"33_8",2,63.629,1038.608,"26.04.2019","o3"
"33_9",2,172.056,895.989,"26.04.2019","o3"
"33_9",2,149.192,994.05,"26.04.2019","o3"
"33_9",2,136.733,1030.525,"26.04.2019","o3"
"33_9",2,119.026,1112.344,"26.04.2019","o3"
"33_9",2,125.367,1076.75,"26.04.2019","o3"
"33_9",2,129.767,1050.067,"26.04.2019","o3"
"33_9",2,102.672,1054.671,"26.04.2019","o3"
"33_9",2,116.385,1030.901,"26.04.2019","o3"
"33_9",2,111.068,1062.858,"26.04.2019","o3"
"33_9",2,106.515,1103.783,"26.04.2019","o3"
"31_1",2,148.914,995.921,"30.05.1977","o3"
"31_1",2,131.326,960.594,"30.05.1977","o3"
"31_1",2,116.068,1063.723,"30.05.1977","o3"
"31_1",2,121.6,1023.55,"30.05.1977","o3"
"31_1",2,106.085,982.262,"30.05.1977","o3"
"31_1",2,96.053,892.797,"30.05.1977","o3"
"31_1",2,101.937,899.238,"30.05.1977","o3"
"31_1",2,100.544,967.163,"30.05.1977","o3"
"31_1",2,106.702,944.097,"30.05.1977","o3"
"31_1",2,103.186,914.115,"30.05.1977","o3"
"31_2",2,141.701,387.888,"30.05.1977","o3"
"31_2",2,127.603,401.406,"30.05.1977","o3"
"31_2",2,137.283,439.424,"30.05.1977","o3"
"31_2",2,117.802,388.927,"30.05.1977","o3"
"31_2",2,126.364,403.395,"30.05.1977","o3"
"31_2",2,105.311,433.367,"30.05.1977","o3"
"31_2",2,89.519,461.174,"30.05.1977","o3"
"31_2",2,93.746,479.467,"30.05.1977","o3"
"31_2",2,91.786,492.172,"30.05.1977","o3"
"31_2",2,91.573,492.359,"30.05.1977","o3"
"31_3",2,137.326,723.761,"30.05.1977","o3"
"31_3",2,133.791,708.604,"30.05.1977","o3"
"31_3",2,131.115,700.875,"30.05.1977","o3"
"31_3",2,128.41,709.273,"30.05.1977","o3"
"31_3",2,120.704,734.393,"30.05.1977","o3"
"31_3",2,121.504,712.015,"30.05.1977","o3"
"31_3",2,129.841,773.4,"30.05.1977","o3"
"31_3",2,116.049,792.817,"30.05.1977","o3"
"31_3",2,114.447,836.452,"30.05.1977","o3"
"31_3",2,122.804,842.157,"30.05.1977","o3"
"31_4",2,154.565,486.598,"30.05.1977","o3"
"31_4",2,167.299,520.498,"30.05.1977","o3"
"31_4",2,172.71,455.438,"30.05.1977","o3"
"31_4",2,190.771,480.112,"30.05.1977","o3"
"31_4",2,182.866,684.303,"30.05.1977","o3"
"31_4",2,167.511,808.707,"30.05.1977","o3"
"31_4",2,157.941,867.887,"30.05.1977","o3"
"31_4",2,158.845,979.205,"30.05.1977","o3"
"31_4",2,141.019,1079.727,"30.05.1977","o3"
"31_4",2,150.346,1078.876,"30.05.1977","o3"
"31_5",2,217.958,544.841,"30.05.1977","o3"
"31_5",2,230.4,540.657,"30.05.1977","o3"
"31_5",2,223.274,477.004,"30.05.1977","o3"
"31_5",2,207.481,473.899,"30.05.1977","o3"
"31_5",2,199.72,470.831,"30.05.1977","o3"
"31_5",2,194.537,474.261,"30.05.1977","o3"
"31_5",2,196.837,461.716,"30.05.1977","o3"
"31_5",2,204.312,418.416,"30.05.1977","o3"
"31_5",2,204.546,437.057,"30.05.1977","o3"
"31_5",2,192.744,459.954,"30.05.1977","o3"
"31_6",2,211.584,875.838,"30.05.1977","o3"
"31_6",2,213.101,821.531,"30.05.1977","o3"
"31_6",2,220.29,879.098,"30.05.1977","o3"
"31_6",2,206.557,874.831,"30.05.1977","o3"
"31_6",2,196.813,848.207,"30.05.1977","o3"
"31_6",2,183.228,942.083,"30.05.1977","o3"
"31_6",2,181.794,897.859,"30.05.1977","o3"
"31_6",2,180.552,928.592,"30.05.1977","o3"
"31_6",2,183.526,858.964,"30.05.1977","o3"
"31_6",2,159.487,793.313,"30.05.1977","o3"
"31_7",2,135.018,900.739,"30.05.1977","o3"
"31_7",2,153.697,854.863,"30.05.1977","o3"
"31_7",2,144.156,820.856,"30.05.1977","o3"
"31_7",2,137.874,884.288,"30.05.1977","o3"
"31_7",2,160.618,850.585,"30.05.1977","o3"
"31_7",2,162.663,795.875,"30.05.1977","o3"
"31_7",2,155.896,821.357,"30.05.1977","o3"
"31_7",2,174.283,872.416,"30.05.1977","o3"
"31_7",2,166.886,885.822,"30.05.1977","o3"
"31_7",2,172.394,884.096,"30.05.1977","o3"
"31_8",2,192.321,764.397,"30.05.1977","o3"
"31_8",2,179.08,776.734,"30.05.1977","o3"
"31_8",2,183.227,773.215,"30.05.1977","o3"
"31_8",2,191.035,821.617,"30.05.1977","o3"
"31_8",2,186.08,811.534,"30.05.1977","o3"
"31_8",2,190.945,879.902,"30.05.1977","o3"
"31_8",2,197.22,911.386,"30.05.1977","o3"
"31_8",2,209.083,944.348,"30.05.1977","o3"
"31_8",2,212.683,984.231,"30.05.1977","o3"
"31_8",2,226.983,1036.442,"30.05.1977","o3"
"32_1",2,380.117,614.782,"30.05.1978","o3"
"32_1",2,397.378,711.339,"30.05.1978","o3"
"32_1",2,406.582,740.602,"30.05.1978","o3"
"32_1",2,408.047,749.714,"30.05.1978","o3"
"32_1",2,382.363,698.726,"30.05.1978","o3"
"32_1",2,383.953,665.844,"30.05.1978","o3"
"32_1",2,391.805,612.281,"30.05.1978","o3"
"32_1",2,395.111,597.784,"30.05.1978","o3"
"32_1",2,391.421,554.964,"30.05.1978","o3"
"32_1",2,359.037,572.502,"30.05.1978","o3"
"32_2",2,303.643,417.318,"30.05.1978","o3"
"32_2",2,304.222,577.051,"30.05.1978","o3"
"32_2",2,289.387,718.29,"30.05.1978","o3"
"32_2",2,287.513,788.891,"30.05.1978","o3"
"32_2",2,311.051,857.82,"30.05.1978","o3"
"32_2",2,335.945,879.974,"30.05.1978","o3"
"32_2",2,359.823,917.417,"30.05.1978","o3"
"32_2",2,373.293,902.608,"30.05.1978","o3"
"32_2",2,378.616,873.378,"30.05.1978","o3"
"32_2",2,369.015,872.074,"30.05.1978","o3"
"32_3",2,297.499,784.275,"30.05.1978","o3"
"32_3",2,321.039,778.783,"30.05.1978","o3"
"32_3",2,291.295,709.991,"30.05.1978","o3"
"32_3",2,265.468,592.868,"30.05.1978","o3"
"32_3",2,231.371,554.799,"30.05.1978","o3"
"32_3",2,297.562,545.314,"30.05.1978","o3"
"32_3",2,297.685,543.732,"30.05.1978","o3"
"32_3",2,306.798,531.581,"30.05.1978","o3"
"32_3",2,281.446,634.479,"30.05.1978","o3"
"32_3",2,280.966,719.29,"30.05.1978","o3"
"32_4",2,185.136,1013.551,"30.05.1978","o3"
"32_4",2,164.275,1027.709,"30.05.1978","o3"
"32_4",2,168.842,1025.136,"30.05.1978","o3"
"32_4",2,143.358,1070.053,"30.05.1978","o3"
"32_4",2,135.86,1095.978,"30.05.1978","o3"
"32_4",2,112.676,1091.885,"30.05.1978","o3"
"32_4",2,148.147,1150.994,"30.05.1978","o3"
"32_4",2,133.224,1073.002,"30.05.1978","o3"
"32_4",2,143.65,1160.41,"30.05.1978","o3"
"32_4",2,136.302,1115.787,"30.05.1978","o3"
